ajoneuvoluokka;ensirekisterointipvm;ajoneuvoryhma;ajoneuvonkaytto;variantti;versio;kayttoonottopvm;vari;ovienLukumaara;korityyppi;ohjaamotyyppi;istumapaikkojenLkm;omamassa;teknSuurSallKokmassa;tieliikSuurSallKokmassa;ajonKokPituus;ajonLeveys;ajonKorkeus;kayttovoima;iskutilavuus;suurinNettoteho;sylintereidenLkm;ahdin;sahkohybridi;merkkiSelvakielinen;mallimerkinta;vaihteisto;vaihteidenLkm;kaupallinenNimi;voimanvalJaTehostamistapa;tyyppihyvaksyntanro;yksittaisKayttovoima;kunta;Co2;matkamittarilukema;alue;valmistenumero2;jarnro
M1;2012-03-02;;01;TXDA2R;5PMFP8;20120302;0;4;AF;;5;1640;2130;;4544;1862;1710;02;1997;120;4;true;;Ford;KUGA Monikäyttöajoneuvo (AF) 4ov 1997cm3;1;6;KUGA;05;e13*01/116*0109*29;02;561;159;134436;325;WF0RXXGCDR;3973613
M1;2012-12-19;;01;B4Z;2EU;20121219;8;4;AB;;5;1346;1770;;4460;1755;1470;01;1598;77;4;false;;Mazda;MAZDA 3 Viistoperä (AB) 4ov 1598cm3;1;5;MAZDA 3;05;e11*01/116*0262*07;01;734;147;81354;241;JMZBLB4Z21;3975162
M1;2012-02-29;;01;JHA11;AA5;20120229;9;4;AB;;5;1450;1818;;4543;1797;1542;01;1598;91;4;false;;Chevrolet;CRUZE Viistoperä (AB) 4ov 1598cm3;1;5;CRUZE;05;e4*01/116*0140*09;01;837;153;117327;337;KL1JF68E9C;3976797
M1;2012-02-13;;01;M24HM2;OZAAB502;20120213;9;5;AC;;5;1425;1950;;4466;1786;1558;01;1595;115;4;true;;Mercedes-Benz;B 200 Farmari (AC) 5ov 1595cm3 A;2;7;B 200;05;e1*2007/46*0751*01;01;398;141;62190;151;WDD2462431;3978163
M1;2012-02-22;;01;I0BBP1;NZAAB500;20120222;8;4;AA;;5;2065;2660;;5132;1871;1490;02;2987;190;6;true;;Mercedes-Benz;S 350 BLUETEC 4MATIC Sedan (AA) 4ov 2987cm3 A;2;7;S 350 BLUETEC 4MATIC;05;e1*01/116*0335*16;02;790;193;91888;384;WDD2210831;3979927
M1;2012-03-16;;01;NSP13F(MH);NSP130L-CHFNKW(4B);20120316;2;4;AF;;5;1115;1470;;3885;1695;1510;01;1329;73;4;false;;Toyota;TOYOTA YARIS Monikäyttöajoneuvo (AF) 4ov 1329cm3;1;6;TOYOTA YARIS;05;e11*2007/46*0152*01;01;564;123;102082;904;VNKKJ3D350;3981343
M1;2013-01-30;;01;F5P41;M51AZ1;20130130;6;4;AF;;5;1045;1515;;3940;1710;1490;01;1248;57.2;4;false;;Hyundai;I20 Monikäyttöajoneuvo (AF) 4ov 1248cm3;1;5;I20;05;e11*2007/46*0129*02;01;301;119;71421;613;NLHBA51BAC;3982882
M1;2012-03-30;;01;A;A06;20120330;1;4;AF;;7;1534;2072;;4541;1783;1646;01;1598;86;4;false;;Nissan;NISSAN QASHQAI+2 Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;5;NISSAN QASHQAI+2;05;e11*01/116*0295*20;01;545;149;48438;642;SJNJAAJ10U;3984251
M1;2012-03-07;;01;H2S0M0;NZAAA500;20120307;8;4;AC;;5;1645;2185;;4696;1795;1459;02;2143;88;4;true;;Mercedes-Benz;C 180 CDI Farmari (AC) 4ov 2143cm3 A;2;7;C 180 CDI;05;e1*01/116*0457*17;02;405;134;151840;541;WDD2042001;3985716
M1;2012-12-27;;01;JZ14;JZ14B6;20120410;9;4;AF;;7;1505;2200;2200;4573;1845;1675;02;1461;81;4;true;false;Renault;MEGANE SCENIC Monikäyttöajoneuvo (AF) 4ov 1461cm3;1;6;MEGANE SCENIC;05;e2*01/116*0379*20;02;224;105;150707;036;VF1JZ14B64;3986974
M1;2012-02-23;;01;XA11;5A1E0;20120223;0;4;AA;1;5;1795;2320;2320;4899;1860;1475;02;1995;160;4;true;false;BMW;525d xDRIVE Sedan (AA) 4ov 1995cm3 A;2;8;525d xDRIVE;05;e1*2007/46*0363*05;02;092;134;31025;013;WBAXA11060;3988503
M1;2012-03-27;;01;AACBZBX0;FM6FM6AJ009N7MQN1VR2;20120327;0;4;AA;;5;1305;1800;;4744;1778;1502;01;1197;77;4;true;;Volkswagen;JETTA Sedan (AA) 4ov 1197cm3;1;6;JETTA;05;e1*2007/46*0539*07;01;564;123;9200;904;WVWZZZ16ZC;3990066
M1;2013-04-10;;01;WY31;5A0A0;20120405;0;4;AC;;5;1800;2315;2315;4648;1881;1661;02;1995;135;4;true;false;BMW;X3 xDRIVE20d Farmari (AC) 4ov 1995cm3 A;2;8;X3 xDRIVE20d;05;e1*2007/46*0512*04;02;049;147;124979;000;WBAWY31060;3991454
M1G;2012-03-23;;01;JAWF3;C5LN1A;20120323;0;4;AF;;5;1605;1980;;4448;1812;1718;01;2359;125;4;false;;Jeep;COMPASS Monikäyttöajoneuvo (AF) 4ov 2359cm3;3;;COMPASS;05;e11*01/116*0142*16;01;091;199;94045;003;1C4NJDCB4C;3992938
M1;2012-03-16;;01;E320K0;NZAAA411;20081125;9;4;AA;1;4;1815;2280;2280;4909;1870;1412;02;2987;165;6;true;false;Mercedes-Benz;CLS 320 CDI Sedan (AA) 4ov 2987cm3 A;2;7;CLS 320 CDI;05;e1*01/116*0295*11;02;244;215;229618;904;WDD2193221;3994473
M1;2012-03-15;;01;BW84;BW84AB??;20120315;2;4;AC;;5;1734;2240;;4823;1876;1547;02;1560;84;4;true;;Volvo;V70 Farmari (AC) 4ov 1560cm3 A;2;6;V70;05;e9*01/116*0065*15;02;233;119;307518;623;YV1BW84ABC;3995852
M1;2012-03-26;;01;CADCC11;BA1J1JDWA5;20120326;8;5;AB;;5;1503;1945;;4419;1814;1510;01;1362;103;4;true;;Opel;ASTRA Viistoperä (AB) 5ov 1362cm3;1;6;ASTRA;05;e1*2007/46*0141*12;01;405;129;68427;533;W0LPF6EC8C;3997812
M1;2012-03-16;;01;FW84;FW84AB??;20120316;8;4;AC;;5;1674;2130;;4628;1865;1479;02;1560;84;4;true;;Volvo;V60 Farmari (AC) 4ov 1560cm3 A;2;6;V60;05;e9*2007/46*0023*07;02;092;119;88388;012;YV1FW84ABC;3999310
M1;2012-07-11;;01;NSP13F(MH);NSP130L-CHXGKW(3B);20120711;2;4;AF;;5;1125;1480;;3885;1695;1510;01;1329;73;4;false;;Toyota;TOYOTA YARIS Monikäyttöajoneuvo (AF) 4ov 1329cm3;3;;TOYOTA YARIS;05;e11*2007/46*0152*01;01;111;118;24482;181;VNKKJ3D380;4001367
M1;2012-03-23;;01;ZRT271(W);ZRT271L-AWFEPW(1F);20120323;6;4;AF;;5;1526;2000;;4780;1810;1480;01;1798;108;4;false;;Toyota;TOYOTA AVENSIS Monikäyttöajoneuvo (AF) 4ov 1798cm3;1;6;TOYOTA AVENSIS;05;e11*01/116*0331*05;01;092;153;54566;016;SB1EG76L90;4002784
M1G;2012-03-27;;01;JA5FJ;C5MD1A;20120327;2;4;AF;;5;1680;2075;;4448;1812;1718;02;2143;120;4;true;;Jeep;COMPASS Monikäyttöajoneuvo (AF) 4ov 2143cm3;1;6;COMPASS;05;e11*01/116*0142*16;02;611;172;119569;071;1C4NJDCU0C;4004089
M1;2012-03-30;;01;SCKFT*;SCKFT0/1;20120330;0;4;AB;;5;1165;1529;;3941;1728;1538;01;1360;54;4;false;;Citroen;C3 Viistoperä (AB) 4ov 1360cm3;1;5;C3;05;e2*2007/46*0003*16;01;091;139;80157;007;VF7SCKFT0C;4005782
M1;2012-04-11;;01;NSP13F(MH);NSP130L-CHFSKW(3B);20120411;2;4;AF;;5;1120;1470;;3885;1695;1510;01;1329;73;4;false;;Toyota;TOYOTA YARIS Monikäyttöajoneuvo (AF) 4ov 1329cm3;1;6;TOYOTA YARIS;05;e11*2007/46*0152*01;01;398;127;13829;155;VNKKJ3D370;4007073
M1;2012-10-11;;01;RW5FV*;RW5FVA;20121011;0;4;AC;;5;1737;2200;;4829;1860;1512;01;1598;115;4;true;;Citroen;C5 Farmari (AC) 4ov 1598cm3 A;2;6;C5;05;e2*01/116*0360*19;01;905;169;65074;652;VF7RW5FVAC;4008945
M1;2012-10-12;;01;CFFBX0AF;FD6FD62E0117MQ7VR2VWO;20121012;0;4;AF;;7;1851;2540;;4952;1904;1753;02;1968;103;4;true;;Volkswagen;SHARAN Monikäyttöajoneuvo (AF) 4ov 1968cm3 A;2;6;SHARAN;05;e1*2007/46*0401*03;02;505;149;190360;045;WVWZZZ7NZC;4010521
M1;2012-04-04;;01;PNBA1E;5EJANC;20071001;8;4;AB;;5;1435;2050;2050;4778;1886;1453;01;1596;92;4;false;false;Ford;MONDEO Viistoperä (AB) 4ov 1596cm3;1;5;MONDEO;05;e13*2001/116*0249*02;01;430;177;241284;324;WF0GXXGBBG;4012217
M1;2013-01-09;;01;CBZBAF;FM6FM6AJ0107MGS7N1VR2SO;20130109;1;4;AF;;7;1506;2150;;4494;1794;1694;01;1197;77;4;true;;Volkswagen;TOURAN Monikäyttöajoneuvo (AF) 4ov 1197cm3;1;6;TOURAN;05;e1*01/116*0211*27;01;091;139;43569;001;WVGZZZ1TZC;4014075
M1;2012-05-04;;01;MW84;MW84F1??;20120504;0;4;AF;;5;1502;1900;;4522;1785;1499;02;1560;84;4;true;;Volvo;V50 Monikäyttöajoneuvo (AF) 4ov 1560cm3;1;6;V50;05;e4*01/116*0076*25;02;444;99;152762;085;YV1MW84F1C;4016097
M1;2012-04-27;;01;G32EM0;NZAAA402;20120427;8;4;AA;;4;1815;2300;;4996;1881;1421;02;2987;195;6;true;;Mercedes-Benz;CLS 350 CDI Sedan (AA) 4ov 2987cm3 A;2;7;CLS 350 CDI;05;e1*2007/46*0485*04;02;753;160;92115;044;WDD2183231;4018155
M1;2012-06-29;;01;NC5FS*;NC5FS0/1;20120629;2;4;AB;;5;1370;1765;;4329;1789;1523;01;1598;88;4;false;;Citroen;C4 Viistoperä (AB) 4ov 1598cm3;1;5;C4;05;e2*2007/46*0040*02;01;743;143;68002;601;VF7NC5FS0C;4020492
M1;2012-06-06;;01;F5P21;M61BZ1;20120606;2;4;AF;;5;1141;1600;;4045;1720;1455;01;1396;80;4;false;;Kia;RIO Monikäyttöajoneuvo (AF) 4ov 1396cm3;1;6;RIO;05;e11*2007/46*0195*04;01;598;124;27010;686;KNADN512AC;4022274
M1;2012-08-21;;01;ABCBZBX0;FM6FM6AJ010N7MQN1VR0;20120821;8;2;AB;;4;1274;1680;;4278;1808;1486;01;1197;77;4;true;;Volkswagen;BEETLE Viistoperä (AB) 2ov 1197cm3;1;6;BEETLE;05;e1*2007/46*0539*07;01;285;137;45963;483;WVWZZZ16ZC;4024341
M1;2012-06-18;;01;BW84;BW84A1??;20120618;0;4;AC;;5;1714;2220;;4823;1876;1547;02;1560;84;4;true;;Volvo;V70 Farmari (AC) 4ov 1560cm3;1;6;V70;05;e9*01/116*0065*15;02;049;119;137789;029;YV1BW84A1C;4026352
M1;2012-07-11;;01;A;A04;20120711;8;4;AF;;5;1275;1645;;4135;1765;1565;01;1598;86;4;false;;Nissan;NISSAN JUKE Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;5;NISSAN JUKE;05;e11*2007/46*0132*03;01;091;139;60504;009;SJNFBAF15U;4028533
M1;2012-06-15;;01;MS84;MS84F1??;20120615;0;4;AA;1;5;1473;1880;1880;4476;1785;1452;02;1560;84;4;true;false;Volvo;S40 Sedan (AA) 4ov 1560cm3;1;6;S40;05;e4*01/116*0076*25;02;049;99;75680;029;YV1MS84F1C;4030550
M1;2012-04-25;24;02;;;20120425;9;5;AF;;9;2420;3190;3190;5910;1993;2700;02;2143;120;4;true;false;Mercedes-Benz;SPINTER Monikäyttöajoneuvo (AF) 5ov 2143cm3;4;;SPINTER;05;;02;179;216;463606;418;WDB9067131;4032517
M1;2013-02-13;;01;M1DA1L;5CGAMC;20130213;8;4;AC;;5;1371;1900;;4709;1823;1505;01;998;92;3;true;;Ford;FOCUS Farmari (AC) 4ov 998cm3;1;6;FOCUS;05;e13*2007/46*1138*05;01;491;117;78309;501;WF0LXXGCBL;4034500
M1;2012-06-04;;01;STJB1J;5ABAAB;20120604;8;4;AB;;5;1098;1495;;4078;1722;1481;01;1242;44;4;false;;Ford;FIESTA Viistoperä (AB) 4ov 1242cm3;1;5;FIESTA;05;e9*01/116*0069*09;01;698;124;70914;964;WF0JXXGAJJ;4037014
M1;2012-05-30;;01;ACCAYCX0;FD7FD7AM014E7MGN1;20120530;8;4;AC;;5;1473;1980;;4631;1781;1524;02;1598;77;4;true;;Volkswagen;GOLF Farmari (AC) 4ov 1598cm3 A;2;7;GOLF;05;e1*01/116*0328*24;02;245;113;110826;042;WVWZZZ1KZC;4039542
M1;2012-06-18;;01;ACCFHCX01;NFM6FM62Q0250;20120618;9;4;AC;;5;1410;2010;;4666;1769;1522;02;1968;103;4;true;;Skoda;OCTAVIA Farmari (AC) 4ov 1968cm3;1;6;OCTAVIA;05;e11*01/116*0230*44;02;694;129;199265;111;TMBHE61Z0C;4041812
M1;2013-12-23;;01;1;2;20131223;0;4;AA;;5;1299;1680;;4545;1785;1435;01;1798;104;4;false;;Honda;CIVIC 4D Sedan (AA) 4ov 1798cm3;1;6;CIVIC 4D;05;e11*2007/46*0186*01;01;636;156;30893;218;NLAFB8540C;4043650
M1;2012-08-17;;01;JANFB;C5LN1A;20120817;Y;4;AF;;5;1499;2010;;4448;1812;1718;01;1998;115;4;false;;Jeep;COMPASS Monikäyttöajoneuvo (AF) 4ov 1998cm3;1;5;COMPASS;05;e11*01/116*0142*16;01;680;175;44178;211;1C4NJCAA7C;4045621
M1;2012-08-06;;01;STJB1J;5ABAAB;20120806;1;4;AB;;5;1098;1495;1495;3950;1722;1433;01;1242;44;4;false;false;Ford;FIESTA Viistoperä (AB) 4ov 1242cm3;1;5;FIESTA;05;e9*01/116*0069*09;01;529;124;33157;211;WF0JXXGAJJ;4048413
M1;2012-07-27;;01;U20MK0;SDAAA500;20070525;Y;4;AC;;5;1810;2360;2360;4850;1822;1498;02;2140;125;4;true;false;Mercedes-Benz;E 220 CDI Farmari (AC) 4ov 2140cm3 A;2;5;E 220 CDI;05;e1*01/116*0213*12;02;858;194;193069;045;WDB2112081;4050493
M1;2012-09-12;;01;4C5FS*;4C5FS0/1;20120912;9;4;AF;;5;1362;1815;;4276;1821;1519;01;1598;88;4;false;;Peugeot;308 Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;5;308;05;e2*01/116*0362*34;01;503;147;145150;231;VF34C5FS0C;4051943
M1;2012-06-27;;01;CA8FP;CA8FP0;20120627;8;2;AB;;5;1070;1590;;3962;1739;1471;01;1397;70;4;false;;Peugeot;208 Viistoperä (AB) 2ov 1397cm3;1;5;208;05;e2*2007/46*0070*01;01;405;129;43112;533;VF3CA8FP0C;4053904
M1;2012-07-18;;01;A;A05;20120718;8;4;AF;;5;1423;1830;;4330;1783;1623;01;1598;86;4;false;;Nissan;NISSAN QASHQAI Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;5;NISSAN QASHQAI;05;e11*01/116*0295*21;01;224;139;109873;036;SJNFAAJ10U;4056171
M1;2012-07-31;;01;M1DA1L;5CGAMC;20120731;1;4;AC;;5;1371;1900;;4709;1823;1505;01;998;92;3;true;;Ford;FOCUS Farmari (AC) 4ov 998cm3;1;6;FOCUS;05;e13*2007/46*1138*05;01;257;117;99656;028;WF0LXXGCBL;4058205
M1;2013-03-07;;01;SECGPAX0;SGNFM52T1117MGGI;20130307;9;4;AC;;5;1110;1565;;4236;1693;1445;01;1198;51;3;false;;Seat;IBIZA ST Farmari (AC) 4ov 1198cm3;1;5;IBIZA ST;05;e9*01/116*0067*21;01;235;128;37212;027;VSSZZZ6JZD;4060128
M1;2012-06-15;;01;;;20050602;2;2;;4;4;1687;2004;2004;4765;1877;1407;01;4000;156;6;false;false;Ford;MUSTANG CONVERTIBLE  2ov 4000cm3 A;2;;MUSTANG CONVERTIBLE;05;;01;061;233;99702;301;1ZVFT84N65;4062076
M1;2012-07-04;;01;ZRE151(H);ZRE151L-DHFDPW(2N);20120704;Y;4;AF;;5;1345;1750;;4245;1760;1515;01;1598;97;4;false;;Toyota;TOYOTA AURIS Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;6;TOYOTA AURIS;05;e11*01/116*0305*12;01;049;152;74671;027;NMTKE56E90;4064277
M1;2012-07-25;;01;ZRT270(W);ZRT270L-AWFNPW(1F);20120725;9;4;AF;;5;1496;1970;;4780;1810;1480;01;1598;97;4;false;;Toyota;TOYOTA AVENSIS Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;6;TOYOTA AVENSIS;05;e11*01/116*0331*05;01;300;151;112045;631;SB1EE76L70;4066038
M1;2012-07-31;;01;FS84;FS84AB??;20120731;6;4;AA;;5;1618;2050;;4628;1865;1479;02;1560;84;4;true;;Volvo;S60 Sedan (AA) 4ov 1560cm3 A;2;6;S60;05;e9*2007/46*0023*09;02;106;114;75428;059;YV1FS84ABD;4067925
M1;2012-12-05;;01;H2S1M0;NZAAA500;20121205;0;4;AC;;5;1645;2185;;4696;1795;1459;02;2143;100;4;true;;Mercedes-Benz;C 200 CDI Farmari (AC) 4ov 2143cm3 A;2;7;C 200 CDI;05;e1*01/116*0457*18;02;092;134;210451;014;WDD2042011;4069809
M1;2012-08-13;;01;A;A05;20120813;8;4;AF;;5;1404;1830;;4330;1783;1623;01;1598;86;4;false;;Nissan;NISSAN QASHQAI Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;5;NISSAN QASHQAI;05;e11*01/116*0295*21;01;732;139;72960;989;SJNFAAJ10U;4071555
M1;2012-09-26;;01;SNJB1J;5ABAAB;20120926;8;4;AB;;5;1098;1495;;4078;1722;1481;01;1242;60;4;false;;Ford;FIESTA Viistoperä (AB) 4ov 1242cm3;1;5;FIESTA;05;e9*01/116*0069*09;01;091;124;49342;007;WF0JXXGAJJ;4073102
M1;2012-07-31;;01;ZRT272(W);ZRT272L-AWXEPW(2F);20120731;Y;4;AF;;5;1561;2050;;4780;1810;1480;01;1987;112;4;false;;Toyota;TOYOTA AVENSIS Monikäyttöajoneuvo (AF) 4ov 1987cm3;3;;TOYOTA AVENSIS;05;e11*01/116*0331*05;01;430;161;81541;322;SB1EK76LX0;4074501
M1;2012-08-01;;01;ACCAXAX0;FM6FM62S021N7MGN1;20120801;Y;4;AC;;5;1290;1820;;4308;1786;1532;01;1390;90;4;true;;Volkswagen;GOLF Farmari (AC) 4ov 1390cm3;1;6;GOLF;05;e1*01/116*0242*44;01;091;144;36130;002;WVWZZZ1KZD;4076375
M1;2012-10-30;;01;ZGR21(WF);ZGR21L-GWFEPW(3E);20121030;8;4;AF;;7;1560;2125;;4440;1790;1670;01;1798;108;4;false;;Toyota;TOYOTA VERSO Monikäyttöajoneuvo (AF) 4ov 1798cm3;1;6;TOYOTA VERSO;05;e11*01/116*0350*04;01;297;162;88519;701;NMTDG26R00;4078226
M1;2012-09-10;;01;ZRE151(H);ZRE151L-DHFNPW(3N);20120910;Y;4;AF;;5;1370;1750;;4245;1760;1515;01;1598;97;4;false;;Toyota;TOYOTA AURIS Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;6;TOYOTA AURIS;05;e11*01/116*0305*12;01;049;154;19794;027;NMTKE56E50;4079711
M1;2013-03-26;;01;3D91;5H100;20130326;9;4;AA;;5;1485;1960;;4624;1811;1429;02;1995;85;4;true;;BMW;316d Sedan (AA) 4ov 1995cm3;1;6;316d;05;e1*2007/46*0314*09;02;694;114;119303;119;WBA3D910X0;4081632
M1;2012-12-10;;01;ACCBZBX0;FD7FD7AM006E7MGN1;20121210;8;4;AC;;5;1271;1790;;4308;1786;1532;01;1197;77;4;true;;Volkswagen;GOLF Farmari (AC) 4ov 1197cm3 A;2;7;GOLF;05;e1*01/116*0242*44;01;091;123;12017;008;WVWZZZ1KZD;4083662
M1;2012-10-15;;01;ZVW40(W);ZVW40L-AWXEBW(1A);20121015;6;4;AF;;7;1605;2115;;4615;1775;1600;01;1798;73;4;false;true;Toyota;TOYOTA PRIUS PLUS Monikäyttöajoneuvo (AF) 4ov 1798cm3;3;;TOYOTA PRIUS PLUS;17;e11*2007/46*0157*00;01;167;96;119354;801;JTDZS3EU40;4085203
M1;2012-08-10;;01;ACJCAF1;FM6B1002RB8K1S57MGEM1;20120810;9;4;AC;;5;1610;2105;;4825;1826;1463;02;1968;105;4;true;;Audi;A4 AVANT Farmari (AC) 4ov 1968cm3;1;6;A4 AVANT;05;e1*01/116*0430*25;02;102;124;171055;327;WAUZZZ8K8D;4087168
M1;2012-08-31;;01;GX7;5C0;20120831;Y;4;AC;;5;1475;1940;;4450;1780;1615;01;1995;110;4;false;;Subaru;SUBARU XV Farmari (AC) 4ov 1995cm3;3;;SUBARU XV;05;e1*2007/46*0597*01;01;564;153;72131;902;JF1GP7LC5C;4088799
M1G;2012-08-09;;01;EG22;02;20120809;9;4;AC;;5;2155;2840;;4846;1954;1721;02;2967;180;6;true;;Porsche;CAYENNE DIESEL Farmari (AC) 4ov 2967cm3 A;2;8;CAYENNE DIESEL;05;e13*2007/46*1085*05;02;091;189;70962;001;WP1ZZZ92ZD;4090404
M1;2012-08-31;;01;B5P31;D61DZ1;20120831;0;4;AB;;5;1361;1840;;4310;1780;1470;01;1591;99;4;false;;Kia;CEED Viistoperä (AB) 4ov 1591cm3 A;2;6;CEED;05;e4*2007/46*0496*01;01;153;140;51160;556;U5YHN513GD;4092261
M1;2012-09-21;;01;JWHS1;GM5;20120921;8;4;AC;;5;1515;1940;;4681;1797;1521;01;1362;103;4;true;;Chevrolet;CRUZE Farmari (AC) 4ov 1362cm3;1;6;CRUZE;05;e4*01/116*0140*11;01;837;134;91364;338;KL1JF3589D;4094013
M1;2012-08-31;;01;CCZAX0AF;FD6FD62E0277MQ7VR0SE;20120831;2;4;AF;;7;1838;2530;;4952;1904;1753;01;1984;147;4;true;;Seat;ALHAMBRA Monikäyttöajoneuvo (AF) 4ov 1984cm3 A;2;6;ALHAMBRA;05;e1*2007/46*0402*04;01;257;198;116787;024;VSSZZZ7NZD;4095875
M1;2013-07-17;;01;CADCC12;BA1J1JDWA5;20130717;9;5;AB;;5;1503;1945;;4419;1814;1510;01;1362;103;4;true;;Opel;ASTRA Viistoperä (AB) 5ov 1362cm3;1;6;ASTRA;05;e1*2007/46*0141*14;01;531;129;77415;292;W0LPD6EC6D;4097718
M1;2013-08-16;;01;GA211;ACBBA5A5AAAC;20121003;9;4;AC;;5;1335;1870;1870;4295;1770;1625;01;1590;86;4;false;false;Mitsubishi;MITSUBISHI ASX Farmari (AC) 4ov 1590cm3;1;5;MITSUBISHI ASX;05;e1*2007/46*0368*05;01;091;133;50139;003;JMBXNGA1WD;4099915
M1;2012-09-14;;01;AE3H;L2;20050704;8;4;AA;;5;1910;2280;2280;5015;1880;1475;01;5650;250;8;false;false;Chrysler;300C Sedan (AA) 4ov 5650cm3 A;2;;300C;05;e11*01/116*0141*02;01;091;287;168839;007;1C3HAE3H16;4101570
M1;2012-09-20;;01;A5P31;A61AZ1;20120920;6;4;AA;;5;1513;2030;;4740;1815;1470;01;1999;131;4;false;;Hyundai;i40 Sedan (AA) 4ov 1999cm3 A;2;6;i40;05;e4*2007/46*0263*04;01;061;176;82845;301;KMHLB41DBC;4103422
M1;2012-09-28;;01;L;L01;20120928;8;4;AF;;7;1701;2255;;4541;1783;1646;02;1598;96;4;true;;Nissan;NISSAN QASHQAI+2 Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;6;NISSAN QASHQAI+2;05;e11*01/116*0295*22;02;911;123;84404;757;SJNJEAJ10U;4105143
M1;2012-11-14;;01;GF621;ADCCA6A7AAAA;20121114;6;4;AC;;7;1730;2260;;4655;1800;1673;02;2268;110;4;true;;Mitsubishi;MITSUBISHI OUTLANDER Farmari (AC) 4ov 2268cm3;1;6;MITSUBISHI OUTLANDER;05;e1*01/116*0406*16;02;684;140;74534;261;JMBXJGF6WD;4106876
M1;2013-02-27;;01;L;L01;20130227;8;4;AF;;7;1705;2255;;4541;1783;1646;02;1598;96;4;true;;Nissan;NISSAN QASHQAI+2 Monikäyttöajoneuvo (AF) 4ov 1598cm3;1;6;NISSAN QASHQAI+2;05;e11*01/116*0295*20;02;536;123;99810;371;SJNJEAJ10U;4108521
M1G;2012-10-23;;01;ZW61;5B;20111031;8;4;AC;;5;2185;2790;2790;4857;1933;1776;02;2993;225;6;true;false;BMW;X5 xDRIVE40d Farmari (AC) 4ov 2993cm3 A;2;7;X5 xDRIVE40d;05;e1*2007/46*0421*00;02;734;198;89910;251;WBAZW61020;4110201
M1;2012-12-28;;01;FW31;FW31A0??;20121023;9;4;AC;;5;1729;2200;2200;4628;1865;1479;02;1984;100;5;true;false;Volvo;V60 Farmari (AC) 4ov 1984cm3 A;2;6;V60;05;e9*2007/46*0023*09;02;297;149;118152;701;YV1FW31A0D;4111642
M1;2012-11-07;;01;M1DA1L;5CGAMC;20121107;8;4;AC;;5;1371;1900;;4709;1823;1505;01;998;92;3;true;;Ford;FOCUS Farmari (AC) 4ov 998cm3;1;6;FOCUS;05;e13*2007/46*1138*06;01;092;117;28139;016;WF0LXXGCBL;4113452
M1;2013-02-20;;01;4;4;20130220;8;4;AB;;5;1378;1750;;4325;1790;1470;01;1798;104;4;false;;Honda;CIVIC 5DR Viistoperä (AB) 4ov 1798cm3;1;6;CIVIC 5DR;05;e11*01/116*0256*07;01;399;145;13333;664;SHHFK2760C;4115034
M1;2013-09-20;;01;AXA1A;00E;20130920;1;2;AB;;4;940;1305;;3546;1627;1488;01;1242;51;4;false;;Fiat;FIAT 500 Viistoperä (AB) 2ov 1242cm3;1;5;FIAT 500;05;e3*2007/46*0064*04;01;272;113;8309;672;ZFA3120000;4116827
M1;2012-10-15;;01;ACBLSX0;FM5FM5A4044E7GGN1;20090528;0;4;AC;;5;1432;1970;1970;4556;1781;1519;02;1896;77;4;true;false;Volkswagen;Golf Farmari (AC) 4ov 1896cm3;1;5;Golf;05;e1*2001/116*0328*14;02;272;122;373020;677;WVWZZZ1KZ9;4118584
M1;2012-10-18;;01;LCCWAQ1;QM6B4001R8K617MB;20080623;Y;4;AA;1;5;1730;2205;2205;4703;1826;1417;02;2967;176;6;true;false;Audi;A4 Sedan (AA) 4ov 2967cm3;1;6;A4;05;e1*01/116*0430*07;02;297;172;240150;702;WAUZZZ8KX9;4120136
M1;2012-11-15;;01;ADT270(W);ADT270L-AWFGYW(AF);20121115;9;4;AF;;5;1699;2130;;4780;1810;1480;02;1998;91;4;true;;Toyota;TOYOTA AVENSIS Monikäyttöajoneuvo (AF) 4ov 1998cm3;1;6;TOYOTA AVENSIS;05;e11*01/116*0331*05;02;980;119;75807;391;SB1ED76L40;4121933
M1;2012-11-05;;01;J00UM0;NZAAA500;20121105;8;4;AA;;5;1845;2380;;4891;1872;1486;02;2143;150;4;true;true;Mercedes-Benz;E 300 BLUETEC HYBRID Sedan (AA) 4ov 2143cm3 A;2;7;E 300 BLUETEC HYBRID;05;e1*01/116*0501*15;02;245;109;214817;042;WDD2120981;4123593
M1;2012-11-09;;01;ACBLSX01;NFM5FM5A4009;20090701;6;4;AC;;5;1385;1985;1985;4666;1769;1522;02;1896;77;4;true;false;Skoda;OCTAVIA Farmari (AC) 4ov 1896cm3;1;5;OCTAVIA;05;e11*01/116*0230*32;02;152;135;228814;615;TMBHS61ZXA;4125368
